,Time,LBA,PBA,Ops,Zone-idx,WA_1,WA_2
14587,365.731605,10502,19166,w,0,18655,19679.
14588,365.731794,23873,43481,w,0,43021,44045.
14589,365.731983,62520,58544,w,0,-1,-1
14590,365.732017,10883,20003,w,0,19529,20553.
14591,365.732202,26974,48862,w,0,48351,49375.
14592,365.732384,54230,40030,w,0,-1,-1
14593,365.732431,4033,7681,w,0,7213,8237.
14594,365.732612,16645,30325,w,0,29834,30858.
14595,365.732820,50186,30874,w,0,-1,-1
14596,365.732867,44517,17821,w,0,-1,-1
14597,365.732913,35589,64317,w,0,63787,64811.
14598,365.733101,12084,22116,w,0,21629,22653.
14599,365.733291,9102,16854,w,0,16395,17419.
14600,365.733480,13421,24365,w,0,23838,24862.
14601,365.733684,2804,5084,w,0,4523,5547.
14602,365.733870,16630,30310,w,0,29822,30846.
14603,365.734061,33420,60324,w,0,59774,60798.
14604,365.734248,49596,29716,w,0,-1,-1
14605,365.734296,13393,24337,w,0,23816,24840.
14606,365.734481,34689,62961,w,0,62496,63520.
14607,365.734675,31799,57335,w,0,56768,57792.
14608,365.734862,44956,18828,w,0,-1,-1
14609,365.734909,19778,35738,w,0,35190,36214.
14610,365.735088,50418,31106,w,0,-1,-1
14611,365.735125,61055,55375,w,0,-1,-1
14612,365.735161,26174,47606,w,0,47140,48164.
14613,365.735346,55121,42057,w,0,-1,-1
14614,365.735379,57013,46221,w,0,-1,-1
14615,365.735416,39011,5499,w,0,-1,-1
14616,365.735452,51201,33025,w,0,-1,-1
14617,365.735488,9030,16326,w,0,15769,16793.
14618,365.736956,14209,26065,w,0,25607,26631.
14619,365.737144,19149,34653,w,0,34117,35141.
14620,365.737330,52020,34980,w,0,-1,-1
14621,365.737369,37442,2226,w,0,-1,-1
14622,365.737412,28078,50878,w,0,50373,51397.
14623,365.737598,61378,55698,w,0,-1,-1
14624,365.737635,43076,14676,w,0,-1,-1
14625,365.737696,57857,48201,w,0,-1,-1
14626,365.737730,53231,37895,w,0,-1,-1
14627,365.737773,3459,6651,w,0,6184,7208.
14628,365.737957,23008,41704,w,0,41191,42215.
14629,365.738141,1935,3759,w,0,3257,4281.
14630,365.738325,45575,20583,w,0,-1,-1
14631,365.738362,50587,31843,w,0,-1,-1
14632,365.738405,10331,18995,w,0,18517,19541.
14633,365.738589,57518,47294,w,0,-1,-1
14634,365.738626,19002,34506,w,0,33999,35023.
14635,365.738810,2874,5610,w,0,5147,6171.
14636,365.738996,50445,31133,w,0,-1,-1
14637,365.739032,26832,48720,w,0,48237,49261.
14638,365.739215,29,485,w,0,23,1047.
14639,365.739398,16794,30474,w,0,29954,30978.
14640,365.739581,59879,52495,w,0,-1,-1
14641,365.739618,36543,191,w,0,-1,-1
14642,365.739663,43838,16574,w,0,-1,-1
14643,365.739696,53548,38212,w,0,-1,-1
14644,365.739739,13047,23535,w,0,22970,23994.
14645,365.739923,11485,21061,w,0,20580,21604.
14646,365.740107,20271,36687,w,0,36153,37177.
14647,365.740291,13867,25267,w,0,24764,25788.
14648,365.740474,63677,60837,w,0,-1,-1
14649,365.740507,50699,31955,w,0,-1,-1
14650,365.740550,50329,31017,w,0,-1,-1
14651,365.740584,14606,26462,w,0,25925,26949.
14652,365.740828,32770,59218,w,0,58684,59708.
14653,365.741019,13932,25332,w,0,24816,25840.
14654,365.741207,27942,50742,w,0,50264,51288.
14655,365.741397,47189,23901,w,0,-1,-1
14656,365.741444,22577,40817,w,0,40277,41301.
14657,365.741632,11789,21365,w,0,20824,21848.
14658,365.741819,41318,10646,w,0,-1,-1
14659,365.741869,30967,56047,w,0,55532,56556.
14660,365.742056,53075,37171,w,0,-1,-1
14661,365.742103,37352,2136,w,0,-1,-1
14662,365.742149,35521,64249,w,0,63732,64756.
14663,365.742330,53913,39145,w,0,-1,-1
14664,365.742377,27,483,w,0,21,1045.
14665,365.742562,29252,52964,w,0,52452,53476.
14666,365.742747,39255,6311,w,0,-1,-1
14667,365.742794,20157,36573,w,0,36062,37086.
14668,365.742982,6465,11937,w,0,11438,12462.
14669,365.743169,37904,3256,w,0,-1,-1
14670,365.743218,48161,26009,w,0,-1,-1
14671,365.743259,63655,60815,w,0,-1,-1
14672,365.743306,2377,4657,w,0,4180,5204.
14673,365.743491,45305,19745,w,0,-1,-1
14674,365.743540,26346,47778,w,0,47279,48303.
14675,365.743740,60635,54387,w,0,-1,-1
14676,365.743785,21893,39677,w,0,39160,40184.
14677,365.743971,448,904,w,0,359,1383.
14678,365.744159,16263,29487,w,0,28960,29984.
14679,365.744346,33856,61216,w,0,60692,61716.
14680,365.744527,559,1015,w,0,448,1472.
14681,365.744774,48885,27869,w,0,-1,-1
14682,365.744823,2610,4890,w,0,4367,5391.
14683,365.745013,7552,13936,w,0,13446,14470.
14684,365.745198,13113,24057,w,0,23591,24615.
14685,365.745384,20438,36854,w,0,36287,37311.
14686,365.745573,64639,63503,w,0,-1,-1
14687,365.745619,28307,51107,w,0,50557,51581.
14688,365.745803,50048,30736,w,0,-1,-1
14689,365.745848,64571,62867,w,0,-1,-1
14690,365.745896,39386,6442,w,0,-1,-1
14691,365.745937,65069,63933,w,0,-1,-1
14692,365.745988,26722,48610,w,0,48148,49172.
14693,365.746175,10663,19327,w,0,18784,19808.
14694,365.746363,40021,8213,w,0,-1,-1
14695,365.746396,18938,34442,w,0,33947,34971.
14696,365.746585,5042,9146,w,0,8591,9615.
14697,365.746774,12894,23382,w,0,22847,23871.
14698,365.746962,59685,52301,w,0,-1,-1
14699,365.746995,35561,64289,w,0,63764,64788.
14700,365.747182,46656,22800,w,0,-1,-1
14701,365.747214,56830,45470,w,0,-1,-1
14702,365.747260,60401,53585,w,0,-1,-1
14703,365.747304,40513,9273,w,0,-1,-1
14704,365.747351,3460,6652,w,0,6185,7209.
14705,365.747539,31251,56787,w,0,56328,57352.
14706,365.747828,13123,24067,w,0,23599,24623.
14707,365.748017,2124,3948,w,0,3409,4433.
14708,365.748210,45972,21548,w,0,-1,-1
14709,365.748247,33272,60176,w,0,59655,60679.
14710,365.748435,38504,4424,w,0,-1,-1
14711,365.748479,8922,16218,w,0,15682,16706.
14712,365.748671,24788,44852,w,0,44324,45348.
14713,365.748916,37863,3215,w,0,-1,-1
14714,365.748964,39311,6367,w,0,-1,-1
14715,365.749011,27538,49882,w,0,49371,50395.
14716,365.749193,54643,41011,w,0,-1,-1
14717,365.749238,57593,47369,w,0,-1,-1
14718,365.749283,49004,27988,w,0,-1,-1
14719,365.749325,63392,60552,w,0,-1,-1
14720,365.749370,2520,4800,w,0,4295,5319.
14721,365.749555,34612,62428,w,0,61867,62891.
14722,365.749745,26225,47657,w,0,47181,48205.
14723,365.749931,49795,29915,w,0,-1,-1
14724,365.749964,54982,41350,w,0,-1,-1
14725,365.750012,11107,20227,w,0,19708,20732.
14726,365.750199,54900,41268,w,0,-1,-1
14727,365.750247,47235,23947,w,0,-1,-1
14728,365.750284,43052,14652,w,0,-1,-1
14729,365.750326,42878,14478,w,0,-1,-1
14730,365.750370,33310,60214,w,0,59685,60709.
14731,365.750553,45608,20616,w,0,-1,-1
14732,365.750601,31760,57296,w,0,56737,57761.
14733,365.750788,1607,2975,w,0,2426,3450.
14734,365.750975,12936,23424,w,0,22881,23905.
14735,365.751162,22707,40947,w,0,40381,41405.
14736,365.751346,34200,62016,w,0,61536,62560.
14737,365.751531,54286,40086,w,0,-1,-1
14738,365.751579,46120,21696,w,0,-1,-1
14739,365.751625,57029,46237,w,0,-1,-1
14740,365.751673,15892,28660,w,0,28094,29118.
14741,365.751862,63435,60595,w,0,-1,-1
14742,365.751909,22790,41486,w,0,41016,42040.
14743,365.752091,49620,29740,w,0,-1,-1
14744,365.752141,21522,38850,w,0,38294,39318.
14745,365.752319,8152,14992,w,0,14496,15520.
14746,365.752505,2668,4948,w,0,4413,5437.
14747,365.752754,2690,4970,w,0,4431,5455.
14748,365.752941,64371,62667,w,0,-1,-1
14749,365.752989,60076,53260,w,0,-1,-1
14750,365.753034,27358,49702,w,0,49227,50251.
14751,365.753221,55846,43350,w,0,-1,-1
14752,365.753273,47427,24707,w,0,-1,-1
14753,365.753315,64784,63648,w,0,-1,-1
14754,365.753360,30030,54198,w,0,53644,54668.
14755,365.753547,44989,18861,w,0,-1,-1
14756,365.753584,46914,23626,w,0,-1,-1
14757,365.753620,40310,8502,w,0,-1,-1
14758,365.753657,3759,6951,w,0,6425,7449.
14759,365.753852,48715,27699,w,0,-1,-1
14760,365.753885,145,601,w,0,116,1140.
14761,365.754069,61960,57416,w,0,-1,-1
14762,365.754102,34108,61924,w,0,61462,62486.
14763,365.754286,5928,10944,w,0,10439,11463.
14764,365.754471,20163,36579,w,0,36067,37091.
14765,365.754655,63564,60724,w,0,-1,-1
14766,365.754690,12033,22065,w,0,21588,22612.
14767,365.754874,59914,52530,w,0,-1,-1
14768,365.754907,45312,19752,w,0,-1,-1
14769,365.754944,54516,40316,w,0,-1,-1
14770,365.754977,956,1868,w,0,1335,2359.
14771,365.755161,38002,3354,w,0,-1,-1
14772,365.755194,23528,42680,w,0,42176,43200.
14773,365.755378,61186,55506,w,0,-1,-1
14774,365.755411,38016,3368,w,0,-1,-1
14775,365.755454,5313,9873,w,0,9377,10401.
14776,365.755637,41921,12385,w,0,-1,-1
14777,365.755674,25680,46656,w,0,46176,47200.
14778,365.755860,18680,33728,w,0,33172,34196.
14779,365.756044,14112,25512,w,0,24961,25985.
14780,365.756227,20431,36847,w,0,36282,37306.
14781,365.756412,41664,11560,w,0,-1,-1
14782,365.756445,63786,61514,w,0,-1,-1
14783,365.756487,49408,28960,w,0,-1,-1
14784,365.756520,21933,39717,w,0,39192,40216.
14785,365.756764,9001,16297,w,0,15746,16770.
14786,365.756957,31127,56207,w,0,55661,56685.
14787,365.757145,41243,10571,w,0,-1,-1
14788,365.757178,14306,26162,w,0,25685,26709.
14789,365.757365,43683,16419,w,0,-1,-1
14790,365.757414,18671,33719,w,0,33165,34189.
14791,365.757601,49827,29947,w,0,-1,-1
14792,365.757648,56379,44451,w,0,-1,-1
14793,365.757703,17217,31353,w,0,30862,31886.
14794,365.757889,51047,32871,w,0,-1,-1
14795,365.757940,25732,46708,w,0,46218,47242.
14796,365.758122,12686,23174,w,0,22680,23704.
14797,365.758308,37507,2291,w,0,-1,-1
14798,365.758353,35972,65156,w,0,64662,-1.
14799,365.758470,26637,48069,w,0,47512,48536.
14800,365.758656,64476,62772,w,0,-1,-1
14801,365.759893,56136,44208,w,0,-1,-1
14802,365.759938,64298,62594,w,0,-1,-1
14803,365.759972,58452,49364,w,0,-1,-1
14804,365.760015,44418,17722,w,0,-1,-1
14805,365.760049,25859,46835,w,0,46320,47344.
14806,365.760232,52591,36119,w,0,-1,-1
14807,365.760265,26626,48058,w,0,47503,48527.
14808,365.760449,15290,27602,w,0,27043,28067.
14809,365.760632,38373,4293,w,0,-1,-1
14810,365.760665,14505,26361,w,0,25844,26868.
14811,365.760867,23681,42833,w,0,42299,43323.
14812,365.761058,2108,3932,w,0,3396,4420.
14813,365.761245,20953,37825,w,0,37269,38293.
14814,365.761434,30853,55933,w,0,55441,56465.
14815,365.761623,34293,62109,w,0,61611,62635.
14816,365.761814,15873,28641,w,0,28079,29103.
14817,365.762002,45543,20551,w,0,-1,-1
14818,365.762035,6551,12023,w,0,11507,12531.
14819,365.762225,5330,9890,w,0,9391,10415.
14820,365.762414,30786,55866,w,0,55387,56411.
14821,365.762592,16451,29675,w,0,29111,30135.
14822,365.762775,28679,51935,w,0,51423,52447.
14823,365.762960,33836,61196,w,0,60676,61700.
14824,365.763144,26049,47025,w,0,46472,47496.
14825,365.763327,3906,7098,w,0,6543,7567.
14826,365.763511,64,520,w,0,51,1075.
14827,365.763709,44954,18826,w,0,-1,-1
14828,365.763747,46833,22977,w,0,-1,-1
14829,365.763784,65480,64912,w,0,-1,-1
14830,365.763821,31851,57843,w,0,57378,58402.
14831,365.764006,10288,18952,w,0,18483,19507.
14832,365.764190,6452,11924,w,0,11427,12451.
14833,365.764376,11522,21098,w,0,20610,21634.
14834,365.764561,55060,41996,w,0,-1,-1
14835,365.764594,49218,28770,w,0,-1,-1
14836,365.764627,40968,10296,w,0,-1,-1
14837,365.764660,49016,28000,w,0,-1,-1
14838,365.764759,12627,23115,w,0,22633,23657.
14839,365.764950,34555,62371,w,0,61821,62845.
14840,365.765138,40969,10297,w,0,-1,-1
14841,365.765171,16639,30319,w,0,29830,30854.
14842,365.765360,13228,24172,w,0,23683,24707.
14843,365.765545,2073,3897,w,0,3368,4392.
14844,365.765743,48388,26804,w,0,-1,-1
14845,365.765794,42819,14419,w,0,-1,-1
14846,365.765840,4736,8840,w,0,8346,9370.
14847,365.766029,60003,52619,w,0,-1,-1
14848,365.766075,15293,27605,w,0,27045,28069.
14849,365.766257,53248,37912,w,0,-1,-1
14850,365.766306,218,674,w,0,175,1199.
14851,365.766496,54387,40187,w,0,-1,-1
14852,365.766533,43665,16401,w,0,-1,-1
14853,365.766580,55683,43187,w,0,-1,-1
14854,365.766627,37849,3201,w,0,-1,-1
14855,365.766674,65024,63888,w,0,-1,-1
14856,365.766709,10720,19384,w,0,18830,19854.
14857,365.766893,15020,27332,w,0,26826,27850.
14858,365.767080,28678,51934,w,0,51423,52447.
14859,365.767268,63546,60706,w,0,-1,-1
14860,365.767313,17797,32389,w,0,31895,32919.
14861,365.767503,49412,28964,w,0,-1,-1
14862,365.767551,48449,26865,w,0,-1,-1
14863,365.767597,40477,9237,w,0,-1,-1
14864,365.767642,60319,53503,w,0,-1,-1
14865,365.767692,39943,7567,w,0,-1,-1
14866,365.767739,38339,4259,w,0,-1,-1
14867,365.767787,7568,13952,w,0,13459,14483.
14868,365.767975,61350,55670,w,0,-1,-1
14869,365.768022,58306,49218,w,0,-1,-1
14870,365.768069,21377,38705,w,0,38177,39201.
14871,365.768255,38295,4215,w,0,-1,-1
14872,365.768306,37844,3196,w,0,-1,-1
14873,365.768351,33200,60104,w,0,59597,60621.
14874,365.768539,39879,7503,w,0,-1,-1
14875,365.768585,59821,52437,w,0,-1,-1
14876,365.768631,1792,3616,w,0,3142,4166.
14877,365.768861,41882,12346,w,0,-1,-1
14878,365.768910,14087,25487,w,0,24941,25965.
14879,365.769097,63292,60452,w,0,-1,-1
14880,365.769131,32577,59025,w,0,58529,59553.
14881,365.769317,1636,3004,w,0,2449,3473.
14882,365.769508,26369,47801,w,0,47297,48321.
14883,365.769695,17920,32512,w,0,31994,33018.
14884,365.769880,23248,41944,w,0,41383,42407.
14885,365.770063,41878,12342,w,0,-1,-1
14886,365.770099,50074,30762,w,0,-1,-1
14887,365.770142,40003,8195,w,0,-1,-1
14888,365.770179,21446,38774,w,0,38233,39257.
14889,365.770362,46604,22748,w,0,-1,-1
14890,365.770399,61053,55373,w,0,-1,-1
14891,365.770442,43062,14662,w,0,-1,-1
14892,365.770478,49531,29083,w,0,-1,-1
14893,365.770521,16065,29289,w,0,28801,29825.
14894,365.770816,20661,37533,w,0,37035,38059.
14895,365.771003,46585,22729,w,0,-1,-1
14896,365.771040,30884,55964,w,0,55466,56490.
14897,365.771225,22168,40408,w,0,39948,40972.
14898,365.771410,19383,35343,w,0,34873,35897.
14899,365.771594,48349,26765,w,0,-1,-1
14900,365.771630,20918,37790,w,0,37241,38265.
14901,365.771813,15802,28570,w,0,28022,29046.
14902,365.771998,4207,7855,w,0,7353,8377.
14903,365.772183,52565,36093,w,0,-1,-1
14904,365.772216,3678,6870,w,0,6360,7384.
14905,365.772401,36930,1146,w,0,-1,-1
14906,365.772434,61518,56406,w,0,-1,-1
14907,365.772477,54925,41293,w,0,-1,-1
14908,365.772510,55227,42163,w,0,-1,-1
14909,365.772553,11843,21419,w,0,20867,21891.
14910,365.772796,31173,56253,w,0,55698,56722.
14911,365.772987,42765,14365,w,0,-1,-1
14912,365.773020,12719,23207,w,0,22707,23731.
14913,365.773205,65412,64844,w,0,-1,-1
14914,365.773253,30822,55902,w,0,55416,56440.
14915,365.773441,27460,49804,w,0,49309,50333.
14916,365.773629,48961,27945,w,0,-1,-1
14917,365.773679,15956,29180,w,0,28713,29737.
14918,365.773871,64831,63695,w,0,-1,-1
14919,365.773905,12160,22192,w,0,21690,22714.
14920,365.774093,7809,14193,w,0,13653,14677.
14921,365.774280,59614,52230,w,0,-1,-1
14922,365.774325,6017,11033,w,0,10510,11534.
14923,365.774512,60289,53473,w,0,-1,-1
14924,365.774549,43790,16526,w,0,-1,-1
14925,365.774596,19416,35376,w,0,34899,35923.
14926,365.774783,23072,41768,w,0,41242,42266.
14927,365.774970,41537,11433,w,0,-1,-1
14928,365.775019,4993,9097,w,0,8552,9576.
14929,365.775203,4086,7734,w,0,7256,8280.
14930,365.775392,21111,38439,w,0,37964,38988.
14931,365.775579,38877,5365,w,0,-1,-1
14932,365.775625,63717,61445,w,0,-1,-1
14933,365.775672,60331,53515,w,0,-1,-1
14934,365.775725,61257,55577,w,0,-1,-1
14935,365.775794,58636,49548,w,0,-1,-1
14936,365.775843,29883,54051,w,0,53526,54550.
14937,365.776033,7923,14307,w,0,13744,14768.
14938,365.776222,20476,37348,w,0,36886,37910.
14939,365.776408,231,687,w,0,185,1209.
14940,365.776597,40328,8520,w,0,-1,-1
14941,365.776644,41504,11400,w,0,-1,-1
14942,365.776677,34909,63181,w,0,62673,63697.
14943,365.776883,10690,19354,w,0,18806,19830.
14944,365.777073,1577,2945,w,0,2402,3426.
14945,365.777258,50796,32052,w,0,-1,-1
14946,365.777308,2460,4740,w,0,4246,5270.
14947,365.777494,4865,8969,w,0,8449,9473.
14948,365.777679,31307,56843,w,0,56373,57397.
14949,365.777857,42803,14403,w,0,-1,-1
14950,365.777894,5803,10819,w,0,10338,11362.
14951,365.778080,7298,13226,w,0,12674,13698.
14952,365.778265,46090,21666,w,0,-1,-1
14953,365.778299,12109,22141,w,0,21649,22673.
14954,365.778483,31400,56936,w,0,56448,57472.
14955,365.778669,55873,43377,w,0,-1,-1
14956,365.778706,38706,5194,w,0,-1,-1
14957,365.778765,52337,35865,w,0,-1,-1
14958,365.778799,16314,29538,w,0,29001,30025.
14959,365.778985,22327,40567,w,0,40076,41100.
14960,365.779170,18561,33609,w,0,33077,34101.
14961,365.779355,28014,50814,w,0,50322,51346.
14962,365.779538,6869,12797,w,0,12330,13354.
14963,365.779726,50436,31124,w,0,-1,-1
14964,365.779759,41783,11679,w,0,-1,-1
14965,365.779796,38183,4103,w,0,-1,-1
14966,365.779832,49611,29731,w,0,-1,-1
14967,365.779876,2987,5723,w,0,5238,6262.
14968,365.780060,3822,7014,w,0,6476,7500.
14969,365.780245,4048,7696,w,0,7225,8249.
14970,365.780429,60867,54619,w,0,-1,-1
14971,365.780463,63724,61452,w,0,-1,-1
14972,365.780506,12010,22042,w,0,21569,22593.
14973,365.780691,40694,9454,w,0,-1,-1
14974,365.780794,25759,46735,w,0,46239,47263.
14975,365.780980,40548,9308,w,0,-1,-1
14976,365.781031,20113,36529,w,0,36027,37051.
14977,365.781214,25729,46705,w,0,46215,47239.
14978,365.781396,9496,17248,w,0,16711,17735.
14979,365.781585,34127,61943,w,0,61477,62501.
14980,365.782726,28478,51734,w,0,51262,52286.
14981,365.782913,18650,33698,w,0,33148,34172.
14982,365.783097,61443,56331,w,0,-1,-1
14983,365.783131,4099,7747,w,0,7266,8290.
14984,365.783314,58419,49331,w,0,-1,-1
14985,365.783348,52998,37094,w,0,-1,-1
14986,365.783391,58026,48370,w,0,-1,-1
14987,365.783424,31107,56187,w,0,55645,56669.
14988,365.783608,61444,56332,w,0,-1,-1
14989,365.783641,48599,27015,w,0,-1,-1
14990,365.783677,63935,61663,w,0,-1,-1
14991,365.783712,7249,13177,w,0,12635,13659.
14992,365.783905,65220,64652,w,0,-1,-1
14993,365.783938,33004,59908,w,0,59440,60464.
14994,365.784123,23095,41791,w,0,41261,42285.
14995,365.784306,5691,10707,w,0,10248,11272.
14996,365.784490,13752,25152,w,0,24672,25696.
14997,365.784673,4375,8023,w,0,7488,8512.
14998,365.784894,34499,62315,w,0,61776,62800.
14999,365.785082,11598,21174,w,0,20671,21695.
15000,365.785269,25730,46706,w,0,46216,47240.
15001,365.785453,51589,33981,w,0,-1,-1
15002,365.785499,42098,12562,w,0,-1,-1
15003,365.785546,40797,9557,w,0,-1,-1
15004,365.785593,18913,34417,w,0,33927,34951.
15005,365.785779,33340,60244,w,0,59709,60733.
15006,365.785966,14934,27246,w,0,26757,27781.
15007,365.786154,35036,63308,w,0,62775,63799.
15008,365.786341,32511,58959,w,0,58476,59500.
15009,365.786528,56145,44217,w,0,-1,-1
15010,365.786575,5403,9963,w,0,9449,10473.
15011,365.786764,35882,65066,w,0,64590,-1.
15012,365.786882,59138,50618,w,0,-1,-1
15013,365.786929,39588,7212,w,0,-1,-1
15014,365.786975,3131,5867,w,0,5353,6377.
15015,365.787163,50237,30925,w,0,-1,-1
15016,365.787196,44162,17466,w,0,-1,-1
15017,365.787241,23409,42561,w,0,42081,43105.
15018,365.787430,49729,29849,w,0,-1,-1
15019,365.787462,50305,30993,w,0,-1,-1
15020,365.787495,20573,37445,w,0,36964,37988.
15021,365.787682,50014,30134,w,0,-1,-1
15022,365.787730,58062,48406,w,0,-1,-1
15023,365.787764,12169,22201,w,0,21697,22721.
15024,365.787951,48193,26041,w,0,-1,-1
15025,365.787997,40944,10272,w,0,-1,-1
15026,365.788039,22272,40512,w,0,40032,41056.
15027,365.788227,28419,51675,w,0,51215,52239.
15028,365.788413,9854,18062,w,0,17566,18590.
15029,365.788601,64455,62751,w,0,-1,-1
15030,365.788651,27632,49976,w,0,49447,50471.
15031,365.788894,50203,30891,w,0,-1,-1
15032,365.788942,57319,46527,w,0,-1,-1
15033,365.788990,21771,39555,w,0,39062,40086.
15034,365.789178,39810,7434,w,0,-1,-1
15035,365.789215,15479,28247,w,0,27762,28786.
15036,365.789402,5688,10704,w,0,10246,11270.
15037,365.789589,64905,63769,w,0,-1,-1
15038,365.789634,43904,16640,w,0,-1,-1
15039,365.789680,19570,35530,w,0,35023,36047.
15040,365.789868,35410,64138,w,0,63643,64667.
15041,365.790056,6644,12116,w,0,11581,12605.
15042,365.790244,11393,20969,w,0,20506,21530.
15043,365.790431,59604,51652,w,0,-1,-1
15044,365.790483,47694,24974,w,0,-1,-1
15045,365.790530,18690,33738,w,0,33180,34204.
15046,365.790720,63289,60449,w,0,-1,-1
15047,365.790753,38107,3459,w,0,-1,-1
15048,365.790801,47670,24950,w,0,-1,-1
15049,365.790850,57282,46490,w,0,-1,-1
15050,365.790895,5252,9812,w,0,9328,10352.
15051,365.791086,4353,8001,w,0,7470,8494.
15052,365.791275,3884,7076,w,0,6526,7550.
15053,365.791466,49937,30057,w,0,-1,-1
15054,365.791513,9116,16868,w,0,16406,17430.
15055,365.791701,20478,37350,w,0,36888,37912.
15056,365.791885,34406,62222,w,0,61701,62725.
15057,365.792074,25156,45676,w,0,45187,46211.
15058,365.792259,15726,28494,w,0,27961,28985.
15059,365.792445,13593,24537,w,0,23976,25000.
15060,365.792629,38676,5164,w,0,-1,-1
15061,365.792677,11742,21318,w,0,20786,21810.
15062,365.792972,48202,26050,w,0,-1,-1
15063,365.793005,35522,64250,w,0,63733,64757.
15064,365.793189,28269,51069,w,0,50526,51550.
15065,365.793375,48246,26662,w,0,-1,-1
15066,365.793408,51488,33880,w,0,-1,-1
15067,365.793448,46236,21812,w,0,-1,-1
15068,365.793491,41970,12434,w,0,-1,-1
15069,365.793524,38708,5196,w,0,-1,-1
15070,365.793568,1908,3732,w,0,3235,4259.
15071,365.793757,18424,33472,w,0,32967,33991.
15072,365.793947,55228,42164,w,0,-1,-1
15073,365.793980,2904,5640,w,0,5171,6195.
15074,365.794164,39363,6419,w,0,-1,-1
15075,365.794198,12924,23412,w,0,22871,23895.
15076,365.794381,17623,32215,w,0,31756,32780.
15077,365.794566,11630,21206,w,0,20696,21720.
15078,365.794754,52423,35951,w,0,-1,-1
15079,365.794787,22979,41675,w,0,41167,42191.
15080,365.794970,6189,11205,w,0,10648,11672.
15081,365.795154,21934,39718,w,0,39192,40216.
15082,365.795338,50626,31882,w,0,-1,-1
